id,value,location,sample date,measure
593485,74.669998,Boonsri,10-Jun-05,Oxygen saturation
613741,65,Kannika,10-Jun-05,Oxygen saturation
614712,76.199997,Kannika,10-Jun-05,Oxygen saturation
615690,75.099998,Kannika,10-Jun-05,Oxygen saturation
616623,92.099998,Sakda,10-Jun-05,Oxygen saturation
617590,90.199997,Sakda,10-Jun-05,Oxygen saturation
618573,90.5,Sakda,10-Jun-05,Oxygen saturation
603697,79.300003,Chai,13-Jun-05,Oxygen saturation
605113,77.599998,Chai,13-Jun-05,Oxygen saturation
606584,81.099998,Chai,13-Jun-05,Oxygen saturation
607790,69.199997,Somchair,17-Jun-05,Oxygen saturation
608738,70.099998,Busarakhan,17-Jun-05,Oxygen saturation
603748,83.400002,Chai,20-Jun-05,Oxygen saturation
605171,79.400002,Chai,20-Jun-05,Oxygen saturation
606635,80.900002,Chai,20-Jun-05,Oxygen saturation
590190,76.400002,Boonsri,24-Jun-05,Oxygen saturation
591853,80.300003,Boonsri,24-Jun-05,Oxygen saturation
593537,75.5,Boonsri,24-Jun-05,Oxygen saturation
602617,77.5,Kohsoom,26-Jun-05,Oxygen saturation
590244,89.639999,Boonsri,8-Jul-05,Oxygen saturation
591911,76.830002,Boonsri,8-Jul-05,Oxygen saturation
593591,90.709999,Boonsri,8-Jul-05,Oxygen saturation
613792,71.400002,Kannika,8-Jul-05,Oxygen saturation
614768,71.900002,Kannika,8-Jul-05,Oxygen saturation
615740,72.5,Kannika,8-Jul-05,Oxygen saturation
616676,76.900002,Sakda,8-Jul-05,Oxygen saturation
617649,75.900002,Sakda,8-Jul-05,Oxygen saturation
618625,75.900002,Sakda,8-Jul-05,Oxygen saturation
590300,69.699997,Boonsri,22-Jul-05,Oxygen saturation
591975,64.699997,Boonsri,22-Jul-05,Oxygen saturation
593647,67.300003,Boonsri,22-Jul-05,Oxygen saturation
603788,76.5,Chai,23-Jul-05,Oxygen saturation
605217,75.599998,Chai,23-Jul-05,Oxygen saturation
606674,74.699997,Chai,23-Jul-05,Oxygen saturation
607840,69,Somchair,24-Jul-05,Oxygen saturation
608789,60.700001,Busarakhan,24-Jul-05,Oxygen saturation
603839,81.5,Chai,31-Jul-05,Oxygen saturation
605278,78.900002,Chai,31-Jul-05,Oxygen saturation
606726,74.800003,Chai,31-Jul-05,Oxygen saturation
590354,66.43,Boonsri,12-Aug-05,Oxygen saturation
592036,73.080002,Boonsri,12-Aug-05,Oxygen saturation
593701,69.129997,Boonsri,12-Aug-05,Oxygen saturation
613845,67.400002,Kannika,12-Aug-05,Oxygen saturation
614830,67.900002,Kannika,12-Aug-05,Oxygen saturation
615793,68.5,Kannika,12-Aug-05,Oxygen saturation
616730,73.300003,Sakda,12-Aug-05,Oxygen saturation
617711,72.300003,Sakda,12-Aug-05,Oxygen saturation
618678,72.099998,Sakda,12-Aug-05,Oxygen saturation
607892,69.900002,Somchair,14-Aug-05,Oxygen saturation
608841,66.199997,Busarakhan,14-Aug-05,Oxygen saturation
603881,68,Chai,18-Aug-05,Oxygen saturation
605328,65,Chai,18-Aug-05,Oxygen saturation
606768,64.099998,Chai,18-Aug-05,Oxygen saturation
603936,67.800003,Chai,25-Aug-05,Oxygen saturation
605390,70.900002,Chai,25-Aug-05,Oxygen saturation
606822,66.800003,Chai,25-Aug-05,Oxygen saturation
590409,53.610001,Boonsri,26-Aug-05,Oxygen saturation
592099,55.669998,Boonsri,26-Aug-05,Oxygen saturation
593756,50.57,Boonsri,26-Aug-05,Oxygen saturation
590466,75.690002,Boonsri,9-Sep-05,Oxygen saturation
592164,67.839996,Boonsri,9-Sep-05,Oxygen saturation
593813,68.529999,Boonsri,9-Sep-05,Oxygen saturation
613903,80.300003,Kannika,9-Sep-05,Oxygen saturation
614895,75.599998,Kannika,9-Sep-05,Oxygen saturation
615850,79.300003,Kannika,9-Sep-05,Oxygen saturation
616788,79.699997,Sakda,9-Sep-05,Oxygen saturation
617776,79.5,Sakda,9-Sep-05,Oxygen saturation
618735,79.400002,Sakda,9-Sep-05,Oxygen saturation
603978,77.400002,Chai,22-Sep-05,Oxygen saturation
605440,70.099998,Chai,22-Sep-05,Oxygen saturation
606863,72.5,Chai,22-Sep-05,Oxygen saturation
590519,81,Boonsri,23-Sep-05,Oxygen saturation
592220,86.400002,Boonsri,23-Sep-05,Oxygen saturation
593866,86.900002,Boonsri,23-Sep-05,Oxygen saturation
607946,83,Somchair,24-Sep-05,Oxygen saturation
608895,84.699997,Busarakhan,24-Sep-05,Oxygen saturation
604027,75.610001,Chai,29-Sep-05,Oxygen saturation
605497,77.309998,Chai,29-Sep-05,Oxygen saturation
606912,76.5,Chai,29-Sep-05,Oxygen saturation
590574,62.560001,Boonsri,2-Oct-05,Oxygen saturation
592278,67.75,Boonsri,2-Oct-05,Oxygen saturation
593921,66.010002,Boonsri,2-Oct-05,Oxygen saturation
604070,61.400002,Chai,10-Oct-05,Oxygen saturation
605547,62.900002,Chai,10-Oct-05,Oxygen saturation
606954,63.700001,Chai,10-Oct-05,Oxygen saturation
613952,84.699997,Kannika,14-Oct-05,Oxygen saturation
614951,83.800003,Kannika,14-Oct-05,Oxygen saturation
615898,83.699997,Kannika,14-Oct-05,Oxygen saturation
616836,85.199997,Sakda,14-Oct-05,Oxygen saturation
617832,85.199997,Sakda,14-Oct-05,Oxygen saturation
618783,83.900002,Sakda,14-Oct-05,Oxygen saturation
604116,65.709999,Chai,20-Oct-05,Oxygen saturation
605605,67.099998,Chai,20-Oct-05,Oxygen saturation
607003,66.5,Chai,20-Oct-05,Oxygen saturation
590616,64.599998,Boonsri,21-Oct-05,Oxygen saturation
592332,59.400002,Boonsri,21-Oct-05,Oxygen saturation
593962,60.799999,Boonsri,21-Oct-05,Oxygen saturation
607995,64.900002,Somchair,23-Oct-05,Oxygen saturation
608944,63.700001,Busarakhan,23-Oct-05,Oxygen saturation
590661,88.699997,Boonsri,6-Nov-05,Oxygen saturation
592383,79.800003,Boonsri,6-Nov-05,Oxygen saturation
594006,81.199997,Boonsri,6-Nov-05,Oxygen saturation
613998,86,Kannika,11-Nov-05,Oxygen saturation
615003,87,Kannika,11-Nov-05,Oxygen saturation
615945,86.300003,Kannika,11-Nov-05,Oxygen saturation
616882,87.400002,Sakda,11-Nov-05,Oxygen saturation
617886,88.400002,Sakda,11-Nov-05,Oxygen saturation
618828,89.5,Sakda,11-Nov-05,Oxygen saturation
604152,82.400002,Chai,19-Nov-05,Oxygen saturation
605646,82.699997,Chai,19-Nov-05,Oxygen saturation
607034,82.900002,Chai,19-Nov-05,Oxygen saturation
608046,68.599998,Somchair,24-Nov-05,Oxygen saturation
608992,65.400002,Busarakhan,24-Nov-05,Oxygen saturation
590708,84.5,Boonsri,25-Nov-05,Oxygen saturation
592441,85,Boonsri,25-Nov-05,Oxygen saturation
594052,87.099998,Boonsri,25-Nov-05,Oxygen saturation
604200,62.900002,Chai,26-Nov-05,Oxygen saturation
605701,71.599998,Chai,26-Nov-05,Oxygen saturation
607079,76.099998,Chai,26-Nov-05,Oxygen saturation
590752,87.400002,Boonsri,2-Dec-05,Oxygen saturation
592492,76.400002,Boonsri,2-Dec-05,Oxygen saturation
594099,76.400002,Boonsri,2-Dec-05,Oxygen saturation
604234,71.099998,Chai,5-Dec-05,Oxygen saturation
605743,71,Chai,5-Dec-05,Oxygen saturation
607112,69.699997,Chai,5-Dec-05,Oxygen saturation
614043,84.5,Kannika,9-Dec-05,Oxygen saturation
615054,85.099998,Kannika,9-Dec-05,Oxygen saturation
615989,83.900002,Kannika,9-Dec-05,Oxygen saturation
616926,87.300003,Sakda,9-Dec-05,Oxygen saturation
617936,85.699997,Sakda,9-Dec-05,Oxygen saturation
618871,86.800003,Sakda,9-Dec-05,Oxygen saturation
590801,92.099998,Boonsri,16-Dec-05,Oxygen saturation
592549,82.599998,Boonsri,16-Dec-05,Oxygen saturation
594147,91.800003,Boonsri,16-Dec-05,Oxygen saturation
604273,66.900002,Chai,16-Dec-05,Oxygen saturation
605791,68.5,Chai,16-Dec-05,Oxygen saturation
607150,68,Chai,16-Dec-05,Oxygen saturation
608092,60.099998,Somchair,22-Dec-05,Oxygen saturation
609039,57,Busarakhan,22-Dec-05,Oxygen saturation
683163,75.1,Boonsri,13-Jan-06,Oxygen saturation
684755,73.9,Boonsri,13-Jan-06,Oxygen saturation
686443,72.8,Boonsri,13-Jan-06,Oxygen saturation
707007,85.2,Kannika,13-Jan-06,Oxygen saturation
707951,86,Kannika,13-Jan-06,Oxygen saturation
708980,87,Kannika,13-Jan-06,Oxygen saturation
709941,86.2,Sakda,13-Jan-06,Oxygen saturation
710886,85.6,Sakda,13-Jan-06,Oxygen saturation
711891,85.7,Sakda,13-Jan-06,Oxygen saturation
696814,61.3,Chai,19-Jan-06,Oxygen saturation
698181,65.6,Chai,19-Jan-06,Oxygen saturation
699687,64.2,Chai,19-Jan-06,Oxygen saturation
683206,96.2,Boonsri,27-Jan-06,Oxygen saturation
684805,98.8,Boonsri,27-Jan-06,Oxygen saturation
686486,99,Boonsri,27-Jan-06,Oxygen saturation
696857,80.8,Chai,28-Jan-06,Oxygen saturation
698231,81.8,Chai,28-Jan-06,Oxygen saturation
699730,84.4,Chai,28-Jan-06,Oxygen saturation
702011,91.7,Busarakhan,28-Jan-06,Oxygen saturation
701053,83.9,Somchair,29-Jan-06,Oxygen saturation
683255,86.1,Boonsri,10-Feb-06,Oxygen saturation
684860,86,Boonsri,10-Feb-06,Oxygen saturation
686537,88.1,Boonsri,10-Feb-06,Oxygen saturation
707049,88,Kannika,10-Feb-06,Oxygen saturation
707999,88.7,Kannika,10-Feb-06,Oxygen saturation
709021,87.2,Kannika,10-Feb-06,Oxygen saturation
709982,86.4,Sakda,10-Feb-06,Oxygen saturation
710936,86.2,Sakda,10-Feb-06,Oxygen saturation
711934,85.4,Sakda,10-Feb-06,Oxygen saturation
683303,86.1,Boonsri,24-Feb-06,Oxygen saturation
684908,86,Boonsri,24-Feb-06,Oxygen saturation
686585,88.1,Boonsri,24-Feb-06,Oxygen saturation
696890,80,Chai,24-Feb-06,Oxygen saturation
698274,80,Chai,24-Feb-06,Oxygen saturation
699763,80,Chai,24-Feb-06,Oxygen saturation
701094,85.9,Somchair,25-Feb-06,Oxygen saturation
702055,90.4,Busarakhan,25-Feb-06,Oxygen saturation
695901,90.3,Kohsoom,26-Feb-06,Oxygen saturation
696936,88.1,Chai,28-Feb-06,Oxygen saturation
698317,88.9,Chai,28-Feb-06,Oxygen saturation
699805,84,Chai,28-Feb-06,Oxygen saturation
683352,81.7,Boonsri,9-Mar-06,Oxygen saturation
684957,81.3,Boonsri,9-Mar-06,Oxygen saturation
686635,80.7,Boonsri,9-Mar-06,Oxygen saturation
707090,79.3,Kannika,9-Mar-06,Oxygen saturation
708044,79,Kannika,9-Mar-06,Oxygen saturation
709067,84.8,Kannika,9-Mar-06,Oxygen saturation
710022,88.9,Sakda,9-Mar-06,Oxygen saturation
710980,87.1,Sakda,9-Mar-06,Oxygen saturation
711980,87.8,Sakda,9-Mar-06,Oxygen saturation
696971,80.5,Chai,17-Mar-06,Oxygen saturation
698350,80.5,Chai,17-Mar-06,Oxygen saturation
699840,80.5,Chai,17-Mar-06,Oxygen saturation
683404,87.6,Boonsri,23-Mar-06,Oxygen saturation
685006,82.8,Boonsri,23-Mar-06,Oxygen saturation
686685,85.9,Boonsri,23-Mar-06,Oxygen saturation
701137,64.6,Somchair,23-Mar-06,Oxygen saturation
702101,85.8,Busarakhan,23-Mar-06,Oxygen saturation
695948,92.9,Kohsoom,25-Mar-06,Oxygen saturation
697017,87.5,Chai,29-Mar-06,Oxygen saturation
698394,90.2,Chai,29-Mar-06,Oxygen saturation
699883,88.3,Chai,29-Mar-06,Oxygen saturation
683451,102.2,Boonsri,6-Apr-06,Oxygen saturation
685053,102.5,Boonsri,6-Apr-06,Oxygen saturation
686733,102,Boonsri,6-Apr-06,Oxygen saturation
707134,86.7,Kannika,15-Apr-06,Oxygen saturation
708088,88.6,Kannika,15-Apr-06,Oxygen saturation
709111,89.5,Kannika,15-Apr-06,Oxygen saturation
710070,88.8,Sakda,15-Apr-06,Oxygen saturation
711013,85.4,Sakda,15-Apr-06,Oxygen saturation
712013,86.7,Sakda,15-Apr-06,Oxygen saturation
697043,73.6,Chai,23-Apr-06,Oxygen saturation
698431,71.8,Chai,23-Apr-06,Oxygen saturation
699915,74.5,Chai,23-Apr-06,Oxygen saturation
683502,85.5,Boonsri,27-Apr-06,Oxygen saturation
685111,91.6,Boonsri,27-Apr-06,Oxygen saturation
686784,90.6,Boonsri,27-Apr-06,Oxygen saturation
701179,72.7,Somchair,27-Apr-06,Oxygen saturation
702144,69.2,Busarakhan,27-Apr-06,Oxygen saturation
695995,94.7,Kohsoom,29-Apr-06,Oxygen saturation
697090,19.4,Chai,30-Apr-06,Oxygen saturation
698483,67.2,Chai,30-Apr-06,Oxygen saturation
699957,76.9,Chai,30-Apr-06,Oxygen saturation
683550,91.1,Boonsri,3-May-06,Oxygen saturation
685169,89.3,Boonsri,3-May-06,Oxygen saturation
686822,86.7,Boonsri,3-May-06,Oxygen saturation
707181,75,Kannika,11-May-06,Oxygen saturation
708140,80.4,Kannika,11-May-06,Oxygen saturation
709159,78.4,Kannika,11-May-06,Oxygen saturation
710116,74.8,Sakda,11-May-06,Oxygen saturation
711064,74.7,Sakda,11-May-06,Oxygen saturation
712060,76.1,Sakda,11-May-06,Oxygen saturation
683605,90.5,Boonsri,25-May-06,Oxygen saturation
685231,89.4,Boonsri,25-May-06,Oxygen saturation
686874,89.4,Boonsri,25-May-06,Oxygen saturation
697126,97.7,Chai,25-May-06,Oxygen saturation
698525,94.7,Chai,25-May-06,Oxygen saturation
699995,90.7,Chai,25-May-06,Oxygen saturation
696043,92.3,Kohsoom,27-May-06,Oxygen saturation
697153,82.03,Chai,28-May-06,Oxygen saturation
698551,98.66,Chai,28-May-06,Oxygen saturation
700022,101.9,Chai,28-May-06,Oxygen saturation
701228,63.8,Somchair,31-May-06,Oxygen saturation
702189,77.1,Busarakhan,31-May-06,Oxygen saturation
697169,70.76,Chai,1-Jun-06,Oxygen saturation
698567,58,Chai,1-Jun-06,Oxygen saturation
700038,99.76,Chai,1-Jun-06,Oxygen saturation
683656,87.1,Boonsri,8-Jun-06,Oxygen saturation
685291,85.1,Boonsri,8-Jun-06,Oxygen saturation
686925,86.2,Boonsri,8-Jun-06,Oxygen saturation
710153,78,Sakda,8-Jun-06,Oxygen saturation
711108,80.8,Sakda,8-Jun-06,Oxygen saturation
712109,82.3,Sakda,8-Jun-06,Oxygen saturation
697210,78.2,Chai,18-Jun-06,Oxygen saturation
698615,71.8,Chai,18-Jun-06,Oxygen saturation
700079,69,Chai,18-Jun-06,Oxygen saturation
683707,93.2,Boonsri,22-Jun-06,Oxygen saturation
685350,89,Boonsri,22-Jun-06,Oxygen saturation
686977,96.2,Boonsri,22-Jun-06,Oxygen saturation
701277,51.3,Somchair,25-Jun-06,Oxygen saturation
702225,22.4,Busarakhan,25-Jun-06,Oxygen saturation
696096,84.8,Kohsoom,26-Jun-06,Oxygen saturation
707218,90.2,Kannika,26-Jun-06,Oxygen saturation
708197,92,Kannika,26-Jun-06,Oxygen saturation
709207,92.9,Kannika,26-Jun-06,Oxygen saturation
697260,94.1,Chai,9-Jul-06,Oxygen saturation
698673,81.9,Chai,9-Jul-06,Oxygen saturation
700130,86.5,Chai,9-Jul-06,Oxygen saturation
707270,67.6,Kannika,11-Jul-06,Oxygen saturation
708257,70.9,Kannika,11-Jul-06,Oxygen saturation
709260,68.7,Kannika,11-Jul-06,Oxygen saturation
683756,78.7,Boonsri,13-Jul-06,Oxygen saturation
685409,79.5,Boonsri,13-Jul-06,Oxygen saturation
687030,79.5,Boonsri,13-Jul-06,Oxygen saturation
710204,73.1,Sakda,13-Jul-06,Oxygen saturation
711166,75.3,Sakda,13-Jul-06,Oxygen saturation
712159,76.4,Sakda,13-Jul-06,Oxygen saturation
697314,69,Chai,15-Jul-06,Oxygen saturation
698734,82.57,Chai,15-Jul-06,Oxygen saturation
700184,87,Chai,15-Jul-06,Oxygen saturation
701331,23.9,Somchair,16-Jul-06,Oxygen saturation
702279,51,Busarakhan,16-Jul-06,Oxygen saturation
683814,72,Boonsri,27-Jul-06,Oxygen saturation
685475,79.2,Boonsri,27-Jul-06,Oxygen saturation
687088,87,Boonsri,27-Jul-06,Oxygen saturation
683872,63.5,Boonsri,10-Aug-06,Oxygen saturation
685541,64.1,Boonsri,10-Aug-06,Oxygen saturation
687146,64.6,Boonsri,10-Aug-06,Oxygen saturation
707323,88.2,Kannika,10-Aug-06,Oxygen saturation
708317,89.8,Kannika,10-Aug-06,Oxygen saturation
709313,88.7,Kannika,10-Aug-06,Oxygen saturation
710258,71.4,Sakda,10-Aug-06,Oxygen saturation
711227,63.5,Sakda,10-Aug-06,Oxygen saturation
712213,68.6,Sakda,10-Aug-06,Oxygen saturation
701385,44.1,Somchair,13-Aug-06,Oxygen saturation
702333,44.9,Busarakhan,13-Aug-06,Oxygen saturation
697358,110.4,Chai,18-Aug-06,Oxygen saturation
698786,111,Chai,18-Aug-06,Oxygen saturation
700228,111.7,Chai,18-Aug-06,Oxygen saturation
683924,59.3,Boonsri,24-Aug-06,Oxygen saturation
685601,56.2,Boonsri,24-Aug-06,Oxygen saturation
687198,56.2,Boonsri,24-Aug-06,Oxygen saturation
696176,98,Kohsoom,26-Aug-06,Oxygen saturation
697411,82.8,Chai,27-Aug-06,Oxygen saturation
698847,105.6,Chai,27-Aug-06,Oxygen saturation
700281,105.6,Chai,27-Aug-06,Oxygen saturation
697456,30.07,Chai,2-Sep-06,Oxygen saturation
698899,76,Chai,2-Sep-06,Oxygen saturation
700326,79,Chai,2-Sep-06,Oxygen saturation
683983,84.7,Boonsri,7-Sep-06,Oxygen saturation
685667,89.7,Boonsri,7-Sep-06,Oxygen saturation
687257,87,Boonsri,7-Sep-06,Oxygen saturation
710313,68,Sakda,7-Sep-06,Oxygen saturation
711289,69,Sakda,7-Sep-06,Oxygen saturation
712268,70,Sakda,7-Sep-06,Oxygen saturation
707377,101,Kannika,14-Sep-06,Oxygen saturation
708379,94,Kannika,14-Sep-06,Oxygen saturation
709368,96,Kannika,14-Sep-06,Oxygen saturation
684018,74.9,Boonsri,21-Sep-06,Oxygen saturation
685710,73.8,Boonsri,21-Sep-06,Oxygen saturation
687292,73.8,Boonsri,21-Sep-06,Oxygen saturation
701438,71.39,Somchair,22-Sep-06,Oxygen saturation
702386,55.37,Busarakhan,22-Sep-06,Oxygen saturation
696232,110,Kohsoom,23-Sep-06,Oxygen saturation
697506,92.51,Chai,29-Sep-06,Oxygen saturation
698957,101.06,Chai,29-Sep-06,Oxygen saturation
700377,101.19,Chai,29-Sep-06,Oxygen saturation
701489,75,Somchair,6-Oct-06,Oxygen saturation
702437,70,Busarakhan,6-Oct-06,Oxygen saturation
697550,79,Chai,8-Oct-06,Oxygen saturation
699009,71,Chai,8-Oct-06,Oxygen saturation
700421,77,Chai,8-Oct-06,Oxygen saturation
684077,74.56,Boonsri,12-Oct-06,Oxygen saturation
707428,83,Kannika,12-Oct-06,Oxygen saturation
708437,85,Kannika,12-Oct-06,Oxygen saturation
709419,85,Kannika,12-Oct-06,Oxygen saturation
710364,76,Sakda,12-Oct-06,Oxygen saturation
711347,76,Sakda,12-Oct-06,Oxygen saturation
712319,76,Sakda,12-Oct-06,Oxygen saturation
697602,52.04,Chai,15-Oct-06,Oxygen saturation
699068,71.63,Chai,15-Oct-06,Oxygen saturation
700473,81.48,Chai,15-Oct-06,Oxygen saturation
684126,80,Boonsri,26-Oct-06,Oxygen saturation
685776,78,Boonsri,26-Oct-06,Oxygen saturation
687351,77,Boonsri,26-Oct-06,Oxygen saturation
696285,90,Kohsoom,28-Oct-06,Oxygen saturation
684185,74.5,Boonsri,9-Nov-06,Oxygen saturation
685842,80.9,Boonsri,9-Nov-06,Oxygen saturation
687410,80,Boonsri,9-Nov-06,Oxygen saturation
707480,13.5,Kannika,9-Nov-06,Oxygen saturation
708496,13.5,Kannika,9-Nov-06,Oxygen saturation
709471,13.5,Kannika,9-Nov-06,Oxygen saturation
710416,81,Sakda,9-Nov-06,Oxygen saturation
711406,81,Sakda,9-Nov-06,Oxygen saturation
712371,83,Sakda,9-Nov-06,Oxygen saturation
697628,80,Chai,15-Nov-06,Oxygen saturation
699102,78,Chai,15-Nov-06,Oxygen saturation
700499,78,Chai,15-Nov-06,Oxygen saturation
701541,77,Somchair,22-Nov-06,Oxygen saturation
702489,77,Busarakhan,22-Nov-06,Oxygen saturation
684240,95.6,Boonsri,23-Nov-06,Oxygen saturation
685905,88.9,Boonsri,23-Nov-06,Oxygen saturation
687464,88.4,Boonsri,23-Nov-06,Oxygen saturation
696338,139,Kohsoom,25-Nov-06,Oxygen saturation
697679,75.02,Chai,25-Nov-06,Oxygen saturation
699160,76.42,Chai,25-Nov-06,Oxygen saturation
700550,76.98,Chai,25-Nov-06,Oxygen saturation
684295,84.6,Boonsri,7-Dec-06,Oxygen saturation
685968,78.6,Boonsri,7-Dec-06,Oxygen saturation
687519,77.3,Boonsri,7-Dec-06,Oxygen saturation
707532,84.5,Kannika,7-Dec-06,Oxygen saturation
708553,83.8,Kannika,7-Dec-06,Oxygen saturation
709522,85.2,Kannika,7-Dec-06,Oxygen saturation
710467,78.5,Sakda,7-Dec-06,Oxygen saturation
711464,80.4,Sakda,7-Dec-06,Oxygen saturation
712422,82.2,Sakda,7-Dec-06,Oxygen saturation
697721,99.6,Chai,10-Dec-06,Oxygen saturation
699210,104.5,Chai,10-Dec-06,Oxygen saturation
700592,92.8,Chai,10-Dec-06,Oxygen saturation
701592,85,Somchair,13-Dec-06,Oxygen saturation
702540,83.8,Busarakhan,13-Dec-06,Oxygen saturation
697773,78.94,Chai,20-Dec-06,Oxygen saturation
699271,79.58,Chai,20-Dec-06,Oxygen saturation
700645,82.38,Chai,20-Dec-06,Oxygen saturation
684330,86.8,Boonsri,21-Dec-06,Oxygen saturation
686011,89.9,Boonsri,21-Dec-06,Oxygen saturation
687554,88.3,Boonsri,21-Dec-06,Oxygen saturation
696393,147,Kohsoom,23-Dec-06,Oxygen saturation
787615,94.9,Boonsri,11-Jan-07,Oxygen saturation
789231,95.2,Boonsri,11-Jan-07,Oxygen saturation
790689,92.1,Boonsri,11-Jan-07,Oxygen saturation
812926,84.3,Kannika,11-Jan-07,Oxygen saturation
813990,83,Kannika,11-Jan-07,Oxygen saturation
815148,83.6,Kannika,11-Jan-07,Oxygen saturation
816213,82.8,Sakda,11-Jan-07,Oxygen saturation
817279,80.6,Sakda,11-Jan-07,Oxygen saturation
818440,81.7,Sakda,11-Jan-07,Oxygen saturation
801291,86.8,Chai,18-Jan-07,Oxygen saturation
802781,84.8,Chai,18-Jan-07,Oxygen saturation
804483,86.5,Chai,18-Jan-07,Oxygen saturation
805964,76.5,Somchair,24-Jan-07,Oxygen saturation
807119,81.2,Busarakhan,24-Jan-07,Oxygen saturation
787673,87.7,Boonsri,25-Jan-07,Oxygen saturation
789298,91.9,Boonsri,25-Jan-07,Oxygen saturation
790747,88.32,Boonsri,25-Jan-07,Oxygen saturation
800203,81.3,Kohsoom,27-Jan-07,Oxygen saturation
801347,86.73,Chai,27-Jan-07,Oxygen saturation
802847,87.77,Chai,27-Jan-07,Oxygen saturation
804540,77.73,Chai,27-Jan-07,Oxygen saturation
787733,92,Boonsri,8-Feb-07,Oxygen saturation
812983,85.5,Kannika,8-Feb-07,Oxygen saturation
814055,85.1,Kannika,8-Feb-07,Oxygen saturation
815205,85.8,Kannika,8-Feb-07,Oxygen saturation
816270,81.1,Sakda,15-Feb-07,Oxygen saturation
817343,80.9,Sakda,15-Feb-07,Oxygen saturation
818498,81.3,Sakda,15-Feb-07,Oxygen saturation
801391,80.8,Chai,16-Feb-07,Oxygen saturation
802897,82.9,Chai,16-Feb-07,Oxygen saturation
804583,82.7,Chai,16-Feb-07,Oxygen saturation
787795,91.6,Boonsri,22-Feb-07,Oxygen saturation
789366,91.8,Boonsri,22-Feb-07,Oxygen saturation
790807,89.4,Boonsri,22-Feb-07,Oxygen saturation
806023,86.9,Somchair,22-Feb-07,Oxygen saturation
807178,93.1,Busarakhan,22-Feb-07,Oxygen saturation
800260,82.4,Kohsoom,24-Feb-07,Oxygen saturation
801451,78.07,Chai,28-Feb-07,Oxygen saturation
802965,81.46,Chai,28-Feb-07,Oxygen saturation
804643,79.76,Chai,28-Feb-07,Oxygen saturation
