id,value,location,sample date,measure
5395,0,Chai,27-Sep-98,Lead
5873,0,Chai,27-Sep-98,Lead
6351,0,Chai,27-Sep-98,Lead
4951,0,Kohsoom,1-Oct-98,Lead
2606,5,Boonsri,3-Oct-98,Lead
2969,12,Boonsri,3-Oct-98,Lead
8682,83,Kannika,23-Oct-98,Lead
9157,33,Kannika,23-Oct-98,Lead
9640,30,Kannika,23-Oct-98,Lead
9766,50,Sakda,24-Oct-98,Lead
10009,52,Sakda,24-Oct-98,Lead
10129,45,Sakda,24-Oct-98,Lead
6753,48,Busarakhan,29-Oct-98,Lead
5435,42,Chai,30-Oct-98,Lead
5913,62,Chai,30-Oct-98,Lead
6391,53,Chai,30-Oct-98,Lead
6633,48,Somchair,30-Oct-98,Lead
2646,0,Boonsri,7-Nov-98,Lead
3009,0,Boonsri,7-Nov-98,Lead
4991,92,Kohsoom,14-Nov-98,Lead
8722,40,Kannika,20-Nov-98,Lead
9197,30,Kannika,20-Nov-98,Lead
9680,30,Kannika,20-Nov-98,Lead
9806,17,Sakda,20-Nov-98,Lead
10049,15,Sakda,20-Nov-98,Lead
10169,14,Sakda,20-Nov-98,Lead
5475,14,Chai,26-Nov-98,Lead
5953,14,Chai,26-Nov-98,Lead
6431,15,Chai,26-Nov-98,Lead
6673,23,Somchair,28-Nov-98,Lead
6793,49,Busarakhan,28-Nov-98,Lead
2686,0,Boonsri,5-Dec-98,Lead
3049,0,Boonsri,5-Dec-98,Lead
9846,1,Sakda,10-Dec-98,Lead
10089,12,Sakda,10-Dec-98,Lead
10209,8,Sakda,10-Dec-98,Lead
5031,40,Kohsoom,13-Dec-98,Lead
8756,20,Kannika,17-Dec-98,Lead
9237,10,Kannika,17-Dec-98,Lead
9720,30,Kannika,17-Dec-98,Lead
5515,1,Chai,18-Dec-98,Lead
5993,1,Chai,18-Dec-98,Lead
6471,2,Chai,18-Dec-98,Lead
6713,1,Somchair,19-Dec-98,Lead
6833,1,Busarakhan,19-Dec-98,Lead
41748,3,Boonsri,9-Jan-99,Lead
45737,2,Kohsoom,16-Jan-99,Lead
52455,26,Sakda,16-Jan-99,Lead
52876,10,Sakda,16-Jan-99,Lead
53637,19,Sakda,16-Jan-99,Lead
50880,41,Kannika,21-Jan-99,Lead
51297,13,Kannika,21-Jan-99,Lead
52054,43,Kannika,21-Jan-99,Lead
48101,34,Somchair,27-Jan-99,Lead
48869,14,Busarakhan,27-Jan-99,Lead
46131,20,Chai,30-Jan-99,Lead
46923,38,Chai,30-Jan-99,Lead
47327,38,Chai,30-Jan-99,Lead
41019,21,Boonsri,11-Feb-99,Lead
41778,63,Boonsri,11-Feb-99,Lead
42153,18,Boonsri,11-Feb-99,Lead
45769,18,Kohsoom,13-Feb-99,Lead
46170,13,Chai,18-Feb-99,Lead
46961,22,Chai,18-Feb-99,Lead
47365,12,Chai,18-Feb-99,Lead
50913,6,Kannika,26-Feb-99,Lead
51331,11,Kannika,26-Feb-99,Lead
52488,14,Sakda,27-Feb-99,Lead
52908,4,Sakda,27-Feb-99,Lead
53670,10,Sakda,27-Feb-99,Lead
41054,1,Boonsri,11-Mar-99,Lead
41812,11,Boonsri,11-Mar-99,Lead
42187,10,Boonsri,11-Mar-99,Lead
45799,7,Kohsoom,13-Mar-99,Lead
46209,14,Chai,17-Mar-99,Lead
46999,9,Chai,17-Mar-99,Lead
47403,7,Chai,17-Mar-99,Lead
48174,3,Somchair,19-Mar-99,Lead
48942,6,Busarakhan,19-Mar-99,Lead
50948,5,Kannika,24-Mar-99,Lead
51365,15,Kannika,24-Mar-99,Lead
52120,5,Kannika,24-Mar-99,Lead
52524,6,Sakda,25-Mar-99,Lead
52943,5,Sakda,25-Mar-99,Lead
53704,5,Sakda,25-Mar-99,Lead
41089,6,Boonsri,16-Apr-99,Lead
41843,15,Boonsri,16-Apr-99,Lead
42219,4,Boonsri,16-Apr-99,Lead
45834,18,Kohsoom,22-Apr-99,Lead
46246,22,Chai,22-Apr-99,Lead
47034,23,Chai,22-Apr-99,Lead
47439,37,Chai,22-Apr-99,Lead
48208,16,Somchair,23-Apr-99,Lead
48977,30,Busarakhan,23-Apr-99,Lead
50984,25,Kannika,23-Apr-99,Lead
51398,25,Kannika,23-Apr-99,Lead
52154,39,Kannika,23-Apr-99,Lead
52561,26,Sakda,26-Apr-99,Lead
52976,35,Sakda,26-Apr-99,Lead
53738,21,Sakda,26-Apr-99,Lead
41122,17,Boonsri,13-May-99,Lead
41874,17,Boonsri,13-May-99,Lead
42253,13,Boonsri,13-May-99,Lead
45866,11,Kohsoom,15-May-99,Lead
46280,9,Chai,20-May-99,Lead
47066,9,Chai,20-May-99,Lead
47472,9,Chai,20-May-99,Lead
52592,24.43,Sakda,26-May-99,Lead
53007,18.52,Sakda,26-May-99,Lead
53769,6,Sakda,26-May-99,Lead
48238,16,Somchair,27-May-99,Lead
49007,9,Busarakhan,27-May-99,Lead
51015,22,Kannika,28-May-99,Lead
51429,10,Kannika,28-May-99,Lead
52187,12,Kannika,28-May-99,Lead
41157,17,Boonsri,6-Jun-99,Lead
41907,10,Boonsri,6-Jun-99,Lead
42287,9,Boonsri,6-Jun-99,Lead
45899,31,Kohsoom,18-Jun-99,Lead
46314,21,Chai,19-Jun-99,Lead
47099,25,Chai,19-Jun-99,Lead
47506,20,Chai,19-Jun-99,Lead
48269,28,Somchair,22-Jun-99,Lead
49040,29,Busarakhan,22-Jun-99,Lead
51049,34,Kannika,23-Jun-99,Lead
51461,22,Kannika,23-Jun-99,Lead
52221,22,Kannika,23-Jun-99,Lead
52629,21,Sakda,25-Jun-99,Lead
53043,24,Sakda,25-Jun-99,Lead
53802,20,Sakda,25-Jun-99,Lead
45912,41.38,Kohsoom,15-Jul-99,Lead
46328,42.83,Chai,15-Jul-99,Lead
48278,37.49,Somchair,15-Jul-99,Lead
49053,37.04,Busarakhan,15-Jul-99,Lead
51063,61.5,Kannika,15-Jul-99,Lead
52642,36.2,Sakda,15-Jul-99,Lead
41188,36,Boonsri,22-Jul-99,Lead
41937,15,Boonsri,22-Jul-99,Lead
42317,18,Boonsri,22-Jul-99,Lead
46354,45,Chai,22-Jul-99,Lead
47130,43,Chai,22-Jul-99,Lead
47537,26,Chai,22-Jul-99,Lead
45937,50,Kohsoom,24-Jul-99,Lead
48303,30,Somchair,24-Jul-99,Lead
49078,48,Busarakhan,24-Jul-99,Lead
51089,44,Kannika,25-Jul-99,Lead
51493,18,Kannika,25-Jul-99,Lead
52253,33,Kannika,25-Jul-99,Lead
53834,30.8,Sakda,26-Jul-99,Lead
52668,47,Sakda,28-Jul-99,Lead
53075,16,Sakda,28-Jul-99,Lead
53871,28,Sakda,28-Jul-99,Lead
45949,35.83,Kohsoom,15-Aug-99,Lead
46367,38.72,Chai,15-Aug-99,Lead
48316,54.03,Somchair,15-Aug-99,Lead
49091,53.51,Busarakhan,15-Aug-99,Lead
51102,34.92,Kannika,15-Aug-99,Lead
52681,43.07,Sakda,15-Aug-99,Lead
41220,32,Boonsri,19-Aug-99,Lead
41968,35,Boonsri,19-Aug-99,Lead
45974,25,Kohsoom,28-Aug-99,Lead
46393,23,Chai,28-Aug-99,Lead
47161,25,Chai,28-Aug-99,Lead
47569,26,Chai,28-Aug-99,Lead
48341,33,Somchair,29-Aug-99,Lead
49116,20,Busarakhan,30-Aug-99,Lead
51128,20,Kannika,30-Aug-99,Lead
51524,21,Kannika,30-Aug-99,Lead
52285,20,Kannika,30-Aug-99,Lead
52707,21,Sakda,31-Aug-99,Lead
53106,25,Sakda,31-Aug-99,Lead
53903,19,Sakda,31-Aug-99,Lead
41251,17,Boonsri,16-Sep-99,Lead
41998,24,Boonsri,16-Sep-99,Lead
46425,23,Chai,16-Sep-99,Lead
47192,13,Chai,16-Sep-99,Lead
47601,33,Chai,16-Sep-99,Lead
46004,28,Kohsoom,18-Sep-99,Lead
48371,45,Somchair,18-Sep-99,Lead
49146,17,Busarakhan,18-Sep-99,Lead
51160,27,Kannika,19-Sep-99,Lead
51555,13,Kannika,19-Sep-99,Lead
52317,33,Kannika,19-Sep-99,Lead
52739,14,Sakda,21-Sep-99,Lead
53137,24,Sakda,21-Sep-99,Lead
53935,25,Sakda,21-Sep-99,Lead
41286,18,Boonsri,10-Oct-99,Lead
42032,23,Boonsri,10-Oct-99,Lead
46035,87,Kohsoom,20-Oct-99,Lead
46457,36,Chai,21-Oct-99,Lead
47223,25,Chai,21-Oct-99,Lead
47633,20,Chai,21-Oct-99,Lead
48402,21,Somchair,21-Oct-99,Lead
49177,31,Busarakhan,22-Oct-99,Lead
51192,36,Kannika,22-Oct-99,Lead
51586,38,Kannika,22-Oct-99,Lead
52349,51,Kannika,22-Oct-99,Lead
52771,24,Sakda,23-Oct-99,Lead
53168,37,Sakda,23-Oct-99,Lead
53967,29,Sakda,23-Oct-99,Lead
41320,40,Boonsri,5-Nov-99,Lead
42065,26,Boonsri,5-Nov-99,Lead
46068,47,Kohsoom,7-Nov-99,Lead
46489,51,Chai,18-Nov-99,Lead
47257,31,Chai,18-Nov-99,Lead
47666,36,Chai,18-Nov-99,Lead
48435,57,Somchair,20-Nov-99,Lead
49210,23,Busarakhan,20-Nov-99,Lead
51227,24,Kannika,26-Nov-99,Lead
51620,16,Kannika,26-Nov-99,Lead
52384,24,Kannika,26-Nov-99,Lead
52806,16,Sakda,26-Nov-99,Lead
53202,23,Sakda,26-Nov-99,Lead
54002,15,Sakda,26-Nov-99,Lead
41352,21,Boonsri,9-Dec-99,Lead
42096,20,Boonsri,9-Dec-99,Lead
46524,28,Chai,9-Dec-99,Lead
47291,48,Chai,9-Dec-99,Lead
47701,34,Chai,9-Dec-99,Lead
48469,34,Somchair,10-Dec-99,Lead
49244,19,Busarakhan,10-Dec-99,Lead
46098,40,Kohsoom,11-Dec-99,Lead
52841,27,Sakda,15-Dec-99,Lead
53236,41,Sakda,15-Dec-99,Lead
54037,57,Sakda,15-Dec-99,Lead
51262,35,Kannika,16-Dec-99,Lead
51654,25,Kannika,16-Dec-99,Lead
52419,21,Kannika,16-Dec-99,Lead
97495,76.96,Boonsri,14-Jan-00,Lead
98287,79.32,Boonsri,14-Jan-00,Lead
104639,25.58,Chai,14-Jan-00,Lead
105442,26.73,Chai,14-Jan-00,Lead
106234,55.58,Chai,14-Jan-00,Lead
107024,40.82,Somchair,15-Jan-00,Lead
107831,14.59,Busarakhan,15-Jan-00,Lead
103831,26.4,Kohsoom,16-Jan-00,Lead
110668,15.12,Kannika,19-Jan-00,Lead
111469,18.17,Kannika,19-Jan-00,Lead
112266,11.27,Kannika,19-Jan-00,Lead
113065,16.38,Sakda,19-Jan-00,Lead
113866,17.83,Sakda,19-Jan-00,Lead
114661,20.69,Sakda,19-Jan-00,Lead
96737,20.1,Boonsri,10-Feb-00,Lead
97533,25.01,Boonsri,10-Feb-00,Lead
98322,17.17,Boonsri,10-Feb-00,Lead
103866,33.61,Kohsoom,12-Feb-00,Lead
104676,37.24,Chai,18-Feb-00,Lead
105479,38.87,Chai,18-Feb-00,Lead
106271,41.06,Chai,18-Feb-00,Lead
110705,19.5,Kannika,18-Feb-00,Lead
111506,19.07,Kannika,18-Feb-00,Lead
112303,37.67,Kannika,18-Feb-00,Lead
107061,41.9,Somchair,19-Feb-00,Lead
107868,17.24,Busarakhan,19-Feb-00,Lead
113102,19.19,Sakda,19-Feb-00,Lead
113903,19.85,Sakda,19-Feb-00,Lead
114698,50.91,Sakda,19-Feb-00,Lead
96775,181.1,Boonsri,10-Mar-00,Lead
97571,123.8,Boonsri,10-Mar-00,Lead
98360,45.8,Boonsri,10-Mar-00,Lead
103904,74.62,Kohsoom,12-Mar-00,Lead
104713,68.46,Chai,18-Mar-00,Lead
105516,77.55,Chai,18-Mar-00,Lead
106308,149.1,Chai,18-Mar-00,Lead
107098,144.7,Somchair,19-Mar-00,Lead
107905,3.69,Busarakhan,19-Mar-00,Lead
113139,77.75,Sakda,23-Mar-00,Lead
113940,54.52,Sakda,23-Mar-00,Lead
114735,61.61,Sakda,23-Mar-00,Lead
110742,63.39,Kannika,24-Mar-00,Lead
111543,76.72,Kannika,24-Mar-00,Lead
112340,33.09,Kannika,24-Mar-00,Lead
96813,15,Boonsri,14-Apr-00,Lead
97606,15,Boonsri,14-Apr-00,Lead
98395,15,Boonsri,14-Apr-00,Lead
103942,77,Kohsoom,16-Apr-00,Lead
104751,10,Chai,28-Apr-00,Lead
105554,10,Chai,28-Apr-00,Lead
106346,9,Chai,28-Apr-00,Lead
107136,47,Somchair,28-Apr-00,Lead
107943,33,Busarakhan,29-Apr-00,Lead
110780,17,Kannika,29-Apr-00,Lead
111581,14,Kannika,29-Apr-00,Lead
112378,29,Kannika,29-Apr-00,Lead
113177,16,Sakda,29-Apr-00,Lead
113978,18,Sakda,29-Apr-00,Lead
114773,16,Sakda,29-Apr-00,Lead
96852,17.52,Boonsri,12-May-00,Lead
97645,40.94,Boonsri,12-May-00,Lead
98434,35.5,Boonsri,12-May-00,Lead
103981,29.65,Kohsoom,14-May-00,Lead
104788,25.67,Chai,19-May-00,Lead
105592,16.28,Chai,19-May-00,Lead
106384,15.53,Chai,19-May-00,Lead
107174,30.52,Somchair,20-May-00,Lead
113216,24.43,Sakda,26-May-00,Lead
114017,18.52,Sakda,26-May-00,Lead
114811,30.8,Sakda,26-May-00,Lead
107982,33.76,Busarakhan,27-May-00,Lead
110818,16.24,Kannika,27-May-00,Lead
111619,16.33,Kannika,27-May-00,Lead
112415,16.33,Kannika,27-May-00,Lead
96889,17,Boonsri,9-Jun-00,Lead
97681,24,Boonsri,9-Jun-00,Lead
98470,20,Boonsri,9-Jun-00,Lead
113254,21,Sakda,24-Jun-00,Lead
114055,15,Sakda,24-Jun-00,Lead
114849,18,Sakda,24-Jun-00,Lead
110856,25,Kannika,25-Jun-00,Lead
111657,18,Kannika,25-Jun-00,Lead
112453,15,Kannika,25-Jun-00,Lead
108020,20,Busarakhan,26-Jun-00,Lead
107212,50.05,Somchair,27-Jun-00,Lead
104826,27,Chai,28-Jun-00,Lead
105630,26,Chai,28-Jun-00,Lead
106422,31,Chai,28-Jun-00,Lead
104019,39,Kohsoom,29-Jun-00,Lead
96928,18,Boonsri,14-Jul-00,Lead
97720,22,Boonsri,14-Jul-00,Lead
98509,18,Boonsri,14-Jul-00,Lead
104037,24.32,Kohsoom,15-Jul-00,Lead
104842,20.9,Chai,15-Jul-00,Lead
107228,22.2,Somchair,15-Jul-00,Lead
108036,20.2,Busarakhan,15-Jul-00,Lead
112469,46.22,Kannika,15-Jul-00,Lead
114865,35.64,Sakda,15-Jul-00,Lead
104063,39.05,Kohsoom,16-Jul-00,Lead
104867,34,Chai,21-Jul-00,Lead
105668,20,Chai,21-Jul-00,Lead
106459,26,Chai,21-Jul-00,Lead
107254,30,Somchair,27-Jul-00,Lead
108062,24,Busarakhan,28-Jul-00,Lead
110891,20,Kannika,28-Jul-00,Lead
111693,16,Kannika,28-Jul-00,Lead
112494,32,Kannika,28-Jul-00,Lead
113289,23,Sakda,29-Jul-00,Lead
114091,30,Sakda,29-Jul-00,Lead
114890,17,Sakda,29-Jul-00,Lead
104078,12,Kohsoom,15-Aug-00,Lead
104883,91,Chai,15-Aug-00,Lead
107268,30,Somchair,15-Aug-00,Lead
108076,17,Busarakhan,15-Aug-00,Lead
110906,12,Kannika,15-Aug-00,Lead
113304,10.5,Sakda,15-Aug-00,Lead
96963,82,Boonsri,17-Aug-00,Lead
97755,31,Boonsri,17-Aug-00,Lead
98544,17,Boonsri,17-Aug-00,Lead
104104,96,Kohsoom,25-Aug-00,Lead
104909,58,Chai,26-Aug-00,Lead
105700,49,Chai,26-Aug-00,Lead
106491,25,Chai,26-Aug-00,Lead
107294,93,Somchair,27-Aug-00,Lead
108102,51,Busarakhan,28-Aug-00,Lead
110932,38,Kannika,28-Aug-00,Lead
111728,42,Kannika,28-Aug-00,Lead
112529,36,Kannika,28-Aug-00,Lead
113330,39,Sakda,29-Aug-00,Lead
114126,45,Sakda,29-Aug-00,Lead
114925,47,Sakda,29-Aug-00,Lead
96997,19,Boonsri,8-Sep-00,Lead
97790,62,Boonsri,8-Sep-00,Lead
98578,37,Boonsri,8-Sep-00,Lead
104140,33,Kohsoom,10-Sep-00,Lead
113365,12,Sakda,21-Sep-00,Lead
114160,25,Sakda,21-Sep-00,Lead
114959,47,Sakda,21-Sep-00,Lead
104943,51,Chai,23-Sep-00,Lead
105735,40,Chai,23-Sep-00,Lead
106526,10,Chai,23-Sep-00,Lead
110966,15,Kannika,23-Sep-00,Lead
111763,12,Kannika,23-Sep-00,Lead
112563,11,Kannika,23-Sep-00,Lead
107328,12,Somchair,24-Sep-00,Lead
108138,38,Busarakhan,24-Sep-00,Lead
97031,13,Boonsri,6-Oct-00,Lead
97824,11,Boonsri,6-Oct-00,Lead
98612,15,Boonsri,6-Oct-00,Lead
104175,16,Kohsoom,15-Oct-00,Lead
104978,20,Chai,16-Oct-00,Lead
105770,18,Chai,16-Oct-00,Lead
106558,23,Chai,16-Oct-00,Lead
107363,27,Somchair,17-Oct-00,Lead
108173,66,Busarakhan,18-Oct-00,Lead
111000,22,Kannika,18-Oct-00,Lead
111798,28,Kannika,18-Oct-00,Lead
112597,16,Kannika,18-Oct-00,Lead
113399,20,Sakda,19-Oct-00,Lead
114194,33,Sakda,19-Oct-00,Lead
114993,11,Sakda,19-Oct-00,Lead
97066,16,Boonsri,10-Nov-00,Lead
97859,14,Boonsri,10-Nov-00,Lead
98647,20,Boonsri,10-Nov-00,Lead
104209,17,Kohsoom,12-Nov-00,Lead
105013,15,Chai,18-Nov-00,Lead
105805,10,Chai,18-Nov-00,Lead
106592,18,Chai,18-Nov-00,Lead
107398,18,Somchair,23-Nov-00,Lead
113434,17,Sakda,23-Nov-00,Lead
114229,6,Sakda,23-Nov-00,Lead
115028,14,Sakda,23-Nov-00,Lead
108207,15,Busarakhan,24-Nov-00,Lead
111036,9,Kannika,25-Nov-00,Lead
111833,19,Kannika,25-Nov-00,Lead
112632,14,Kannika,25-Nov-00,Lead
105047,15,Chai,3-Dec-00,Lead
105839,13,Chai,3-Dec-00,Lead
106625,24,Chai,3-Dec-00,Lead
107432,41,Somchair,4-Dec-00,Lead
108240,18,Busarakhan,4-Dec-00,Lead
97100,12,Boonsri,8-Dec-00,Lead
97892,20,Boonsri,8-Dec-00,Lead
98680,13,Boonsri,8-Dec-00,Lead
104243,16,Kohsoom,10-Dec-00,Lead
111070,15,Kannika,30-Dec-00,Lead
111867,13,Kannika,30-Dec-00,Lead
112666,12,Kannika,30-Dec-00,Lead
113468,14,Sakda,30-Dec-00,Lead
114263,19,Sakda,30-Dec-00,Lead
115062,13,Sakda,30-Dec-00,Lead
166047,3,Chai,16-Jan-01,Lead
166766,3,Chai,16-Jan-01,Lead
167482,7,Chai,16-Jan-01,Lead
168198,5,Somchair,17-Jan-01,Lead
168905,2,Busarakhan,17-Jan-01,Lead
173723,3,Sakda,25-Jan-01,Lead
174469,3,Sakda,25-Jan-01,Lead
175215,4,Sakda,25-Jan-01,Lead
171494,3,Kannika,27-Jan-01,Lead
172238,3,Kannika,27-Jan-01,Lead
172981,2,Kannika,27-Jan-01,Lead
165294,3,Kohsoom,28-Jan-01,Lead
166081,3,Chai,17-Feb-01,Lead
166800,3,Chai,17-Feb-01,Lead
167516,8,Chai,17-Feb-01,Lead
165330,3,Kohsoom,18-Feb-01,Lead
168230,4,Somchair,18-Feb-01,Lead
168938,2,Busarakhan,18-Feb-01,Lead
173758,3,Sakda,22-Feb-01,Lead
174504,3,Sakda,22-Feb-01,Lead
175250,3,Sakda,22-Feb-01,Lead
171529,2,Kannika,24-Feb-01,Lead
172273,3,Kannika,24-Feb-01,Lead
173016,4,Kannika,24-Feb-01,Lead
165366,2,Kohsoom,18-Mar-01,Lead
173795,2,Sakda,22-Mar-01,Lead
174541,3,Sakda,22-Mar-01,Lead
175287,2,Sakda,22-Mar-01,Lead
171566,5,Kannika,25-Mar-01,Lead
172310,2,Kannika,25-Mar-01,Lead
173053,2,Kannika,25-Mar-01,Lead
166118,3,Chai,31-Mar-01,Lead
166837,4,Chai,31-Mar-01,Lead
167553,2,Chai,31-Mar-01,Lead
168267,2,Somchair,31-Mar-01,Lead
168975,2,Busarakhan,31-Mar-01,Lead
158862,15,Boonsri,19-Apr-01,Lead
160231,19,Boonsri,19-Apr-01,Lead
165400,20,Kohsoom,27-Apr-01,Lead
166155,5,Chai,27-Apr-01,Lead
166874,15,Chai,27-Apr-01,Lead
167590,6,Chai,27-Apr-01,Lead
168304,20,Somchair,29-Apr-01,Lead
169012,15,Busarakhan,29-Apr-01,Lead
171603,32,Kannika,29-Apr-01,Lead
172347,31,Kannika,29-Apr-01,Lead
173090,17,Kannika,29-Apr-01,Lead
173832,14,Sakda,30-Apr-01,Lead
174578,11,Sakda,30-Apr-01,Lead
175324,16,Sakda,30-Apr-01,Lead
158896,34,Boonsri,4-May-01,Lead
159581,24,Boonsri,4-May-01,Lead
160264,19,Boonsri,4-May-01,Lead
165435,14,Kohsoom,13-May-01,Lead
166190,38,Chai,27-May-01,Lead
166909,12,Chai,27-May-01,Lead
167625,13,Chai,27-May-01,Lead
171638,18,Kannika,27-May-01,Lead
172382,13,Kannika,27-May-01,Lead
173125,16,Kannika,27-May-01,Lead
173867,22,Sakda,27-May-01,Lead
174613,19,Sakda,27-May-01,Lead
175359,31,Sakda,27-May-01,Lead
168340,18,Somchair,28-May-01,Lead
169047,13,Busarakhan,28-May-01,Lead
158930,31,Boonsri,6-Jun-01,Lead
159612,19,Boonsri,6-Jun-01,Lead
160295,28,Boonsri,6-Jun-01,Lead
165472,30,Kohsoom,19-Jun-01,Lead
166227,15,Chai,19-Jun-01,Lead
166946,25,Chai,19-Jun-01,Lead
167661,61,Chai,19-Jun-01,Lead
168377,38,Somchair,21-Jun-01,Lead
169084,12,Busarakhan,21-Jun-01,Lead
171675,15,Kannika,21-Jun-01,Lead
172419,4.5,Kannika,21-Jun-01,Lead
173162,6.5,Kannika,21-Jun-01,Lead
173904,15,Sakda,21-Jun-01,Lead
174650,10,Sakda,21-Jun-01,Lead
175396,9.5,Sakda,21-Jun-01,Lead
166265,53.02,Chai,7-Jul-01,Lead
166984,56.25,Chai,7-Jul-01,Lead
167699,29.2,Chai,7-Jul-01,Lead
158967,21.23,Boonsri,27-Jul-01,Lead
159649,26.43,Boonsri,27-Jul-01,Lead
160332,81.24,Boonsri,27-Jul-01,Lead
165510,44.52,Kohsoom,27-Jul-01,Lead
171712,19,Kannika,27-Jul-01,Lead
172454,35.13,Kannika,27-Jul-01,Lead
173199,39.7,Kannika,27-Jul-01,Lead
173942,31.55,Sakda,27-Jul-01,Lead
174687,16.35,Sakda,27-Jul-01,Lead
175434,48.36,Sakda,27-Jul-01,Lead
168414,38.38,Somchair,28-Jul-01,Lead
169121,11.48,Busarakhan,28-Jul-01,Lead
158997,15.39,Boonsri,4-Aug-01,Lead
159679,14.54,Boonsri,4-Aug-01,Lead
160364,15.1,Boonsri,4-Aug-01,Lead
165543,41.46,Kohsoom,26-Aug-01,Lead
166299,19.59,Chai,26-Aug-01,Lead
167017,19.15,Chai,26-Aug-01,Lead
167733,17.59,Chai,26-Aug-01,Lead
168447,29.76,Somchair,28-Aug-01,Lead
169152,21.03,Busarakhan,28-Aug-01,Lead
171744,21.12,Kannika,28-Aug-01,Lead
172486,24.91,Kannika,28-Aug-01,Lead
173230,19.49,Kannika,28-Aug-01,Lead
173974,19.1,Sakda,29-Aug-01,Lead
174718,22.74,Sakda,29-Aug-01,Lead
175464,19.55,Sakda,29-Aug-01,Lead
159032,29.23,Boonsri,14-Sep-01,Lead
159713,4.74,Boonsri,14-Sep-01,Lead
160399,8.34,Boonsri,14-Sep-01,Lead
166335,3.32,Chai,22-Sep-01,Lead
167053,5.97,Chai,22-Sep-01,Lead
167768,5.84,Chai,22-Sep-01,Lead
169188,4.37,Busarakhan,23-Sep-01,Lead
171778,4.01,Kannika,25-Sep-01,Lead
172520,6.81,Kannika,25-Sep-01,Lead
173263,3.53,Kannika,25-Sep-01,Lead
174009,4.07,Sakda,25-Sep-01,Lead
174753,6.41,Sakda,25-Sep-01,Lead
175497,6.86,Sakda,25-Sep-01,Lead
159063,4.26,Boonsri,12-Oct-01,Lead
159744,8.97,Boonsri,12-Oct-01,Lead
